Fecha,Medicamento,Consumo Histórico,Inventario Actual,Brote Enfermedad (0/1),Nivel de Ingresos (Bajo/Medio/Alto),Desabastecimiento (0/1)
2024-07-01,Simvastatina,172,362,0,Alto,0
2021-10-10,Aspirina,250,145,0,Bajo,0
2022-03-21,Paracetamol,445,755,0,Bajo,0
2023-12-28,Omeprazol,246,794,0,Medio,0
2023-11-21,Ibuprofeno,191,252,0,Bajo,0
2022-09-04,Loratadina,392,783,0,Alto,0
2022-01-07,Aspirina,66,722,0,Bajo,0
2022-05-17,Amoxicilina,194,546,0,Bajo,0
2022-06-22,Salbutamol,209,702,0,Alto,0
2021-02-05,Ibuprofeno,440,968,0,Alto,1
2022-11-21,Paracetamol,72,396,1,Alto,0
2021-07-07,Paracetamol,442,603,0,Alto,0
2023-03-17,Losartan,259,418,0,Bajo,0
2021-01-31,Salbutamol,230,216,1,Medio,0
2024-06-04,Salbutamol,461,566,1,Medio,0
2023-07-03,Aspirina,256,566,0,Medio,0
2021-08-14,Aspirina,156,674,0,Alto,0
2021-07-28,Metformina,237,326,0,Bajo,0
2023-02-10,Losartan,55,424,0,Bajo,0
2023-03-15,Paracetamol,360,521,0,Medio,0
2022-06-22,Losartan,52,967,1,Alto,0
2021-12-13,Losartan,166,164,0,Bajo,0
2023-08-31,Paracetamol,102,696,0,Bajo,0
2023-04-08,Aspirina,245,513,0,Medio,0
2022-05-08,Losartan,260,357,0,Medio,0
2021-08-28,Aspirina,289,315,0,Bajo,0
2021-11-09,Simvastatina,208,479,0,Medio,0
2022-12-07,Losartan,493,642,0,Medio,0
2021-06-16,Simvastatina,172,741,0,Medio,0
2024-08-21,Aspirina,76,599,0,Bajo,0
2021-05-16,Ibuprofeno,384,697,0,Medio,0
2022-02-01,Salbutamol,201,243,0,Medio,0
2022-10-19,Salbutamol,385,257,0,Alto,0
2023-10-09,Simvastatina,462,730,0,Bajo,0
2023-09-22,Amoxicilina,485,529,0,Alto,0
2021-01-03,Loratadina,102,843,0,Bajo,0
2023-12-11,Loratadina,348,814,0,Bajo,0
2021-09-15,Losartan,424,976,0,Medio,0
2024-08-16,Amoxicilina,471,681,0,Alto,0
2021-05-27,Amoxicilina,80,638,0,Alto,0
2023-09-25,Salbutamol,239,819,0,Alto,0
2024-02-11,Salbutamol,271,366,0,Bajo,0
2024-01-26,Loratadina,178,513,0,Alto,0
2022-06-27,Salbutamol,471,743,0,Bajo,0
2023-09-07,Losartan,77,242,0,Alto,0
2022-01-16,Ibuprofeno,115,116,0,Alto,1
2022-10-16,Loratadina,189,364,0,Medio,0
2021-03-22,Aspirina,62,663,0,Alto,0
2022-06-03,Losartan,375,585,0,Medio,0
2021-12-28,Omeprazol,446,717,0,Bajo,0
2021-12-17,Losartan,132,407,0,Medio,0
2022-08-04,Loratadina,462,172,0,Medio,0
2024-01-07,Ibuprofeno,92,179,1,Alto,0
2024-01-21,Omeprazol,198,500,0,Alto,0
2024-03-16,Amoxicilina,228,514,0,Bajo,0
2021-08-31,Salbutamol,51,459,0,Alto,0
2024-08-07,Aspirina,448,108,0,Medio,0
2022-05-13,Ibuprofeno,403,387,0,Alto,0
2024-01-02,Salbutamol,341,647,0,Medio,0
2024-05-14,Salbutamol,287,408,0,Bajo,0
2022-06-18,Metformina,117,866,0,Alto,0
2023-10-30,Losartan,200,960,0,Alto,0
2023-02-15,Metformina,331,213,0,Alto,0
2023-10-21,Amoxicilina,483,993,0,Medio,0
2024-05-17,Simvastatina,144,356,0,Alto,0
2021-03-16,Paracetamol,276,110,0,Alto,0
2022-09-03,Metformina,99,922,0,Bajo,0
2021-03-09,Losartan,196,172,0,Medio,0
2023-12-22,Ibuprofeno,283,835,1,Alto,1
2023-07-19,Salbutamol,111,445,0,Bajo,0
2021-12-04,Ibuprofeno,225,369,0,Alto,0
2022-09-29,Paracetamol,164,706,0,Bajo,0
2021-05-30,Loratadina,253,436,0,Bajo,0
2022-11-01,Omeprazol,254,310,0,Bajo,1
2022-04-27,Paracetamol,333,264,0,Bajo,0
2023-07-25,Amoxicilina,298,400,0,Alto,0
2022-01-07,Amoxicilina,261,126,0,Bajo,0
2024-03-29,Paracetamol,96,270,0,Alto,0
2024-03-11,Aspirina,124,913,0,Alto,0
2021-03-11,Omeprazol,66,433,0,Medio,0
2022-03-26,Aspirina,52,521,0,Alto,0
2022-11-02,Salbutamol,147,847,0,Medio,0
2021-03-18,Ibuprofeno,183,227,0,Alto,0
2023-08-20,Simvastatina,348,880,0,Medio,0
2023-09-02,Ibuprofeno,300,990,0,Medio,0
2021-12-13,Metformina,372,356,0,Medio,0
2022-09-05,Paracetamol,196,655,0,Bajo,0
2021-06-09,Losartan,268,631,1,Alto,0
2021-11-22,Losartan,150,734,0,Medio,0
2024-03-04,Simvastatina,397,590,0,Alto,0
2022-05-17,Amoxicilina,145,583,0,Medio,0
2022-04-30,Losartan,399,837,0,Bajo,0
2024-02-14,Simvastatina,445,440,0,Medio,1
2023-10-30,Loratadina,399,547,0,Medio,0
2021-11-15,Simvastatina,205,238,0,Alto,0
2021-04-20,Loratadina,403,244,0,Medio,0
2024-07-11,Omeprazol,73,393,0,Bajo,0
2021-05-01,Omeprazol,116,504,0,Bajo,0
2023-08-06,Loratadina,333,783,0,Medio,0
2021-03-14,Metformina,225,177,0,Bajo,0
2021-05-07,Ibuprofeno,248,253,0,Medio,0
2021-11-26,Aspirina,216,510,0,Medio,0
2022-04-30,Amoxicilina,488,547,0,Alto,0
2023-10-28,Salbutamol,477,487,0,Medio,0
2023-03-08,Simvastatina,136,412,0,Medio,0
2022-12-27,Salbutamol,287,895,0,Medio,0
2023-04-02,Loratadina,366,942,1,Alto,0
2023-12-23,Loratadina,65,856,0,Medio,0
2024-07-10,Simvastatina,248,714,1,Medio,0
2024-08-05,Amoxicilina,212,822,0,Bajo,0
2022-08-30,Amoxicilina,424,101,0,Alto,0
2024-02-03,Amoxicilina,479,212,0,Alto,0
2022-08-08,Ibuprofeno,364,728,0,Bajo,0
2021-11-29,Losartan,142,323,0,Bajo,0
2022-07-21,Losartan,152,897,0,Medio,0
2023-11-07,Amoxicilina,478,296,0,Medio,0
2022-11-21,Omeprazol,185,268,0,Medio,0
2024-07-29,Losartan,383,172,0,Bajo,0
2023-07-03,Amoxicilina,176,239,0,Bajo,0
2023-04-07,Metformina,327,368,1,Bajo,0
2022-04-01,Omeprazol,463,856,0,Alto,0
2021-11-02,Simvastatina,54,186,0,Alto,0
2023-10-05,Amoxicilina,471,463,0,Alto,0
2023-10-12,Omeprazol,427,558,0,Bajo,0
2022-05-16,Omeprazol,243,711,1,Alto,0
2022-01-09,Amoxicilina,203,991,0,Medio,0
2021-09-30,Paracetamol,90,524,0,Alto,0
2024-05-13,Metformina,384,725,0,Bajo,0
2023-10-17,Salbutamol,228,449,0,Alto,0
2023-04-06,Metformina,381,561,0,Bajo,0
2023-02-01,Loratadina,343,208,0,Alto,0
2022-01-03,Amoxicilina,338,733,0,Bajo,0
2024-02-18,Losartan,210,416,0,Medio,0
2021-04-20,Paracetamol,251,636,0,Bajo,0
2022-10-14,Losartan,117,119,1,Bajo,0
2022-11-21,Omeprazol,498,353,0,Alto,0
2021-05-06,Omeprazol,57,839,0,Alto,0
2022-02-27,Loratadina,262,524,0,Medio,0
2022-04-15,Loratadina,244,945,0,Alto,0
2023-08-10,Paracetamol,257,779,0,Medio,0
2021-01-05,Ibuprofeno,113,352,0,Medio,0
2024-03-17,Salbutamol,345,678,1,Medio,1
2024-01-02,Loratadina,190,850,0,Alto,0
2022-02-04,Salbutamol,246,261,0,Medio,0
2023-01-03,Aspirina,481,114,0,Bajo,0
2022-11-25,Aspirina,286,974,0,Alto,0
2023-12-22,Loratadina,282,340,0,Alto,0
2021-08-19,Amoxicilina,441,620,1,Medio,0
2024-08-15,Ibuprofeno,275,957,0,Medio,0
2022-10-18,Paracetamol,478,993,0,Medio,0
2021-07-23,Simvastatina,455,817,0,Alto,0
2023-04-17,Paracetamol,417,458,1,Medio,0
2023-03-22,Losartan,137,977,0,Alto,0
2022-09-05,Omeprazol,88,423,0,Alto,0
2024-03-13,Salbutamol,141,737,0,Bajo,0
2021-07-21,Salbutamol,280,442,0,Alto,0
2022-03-13,Aspirina,474,503,0,Alto,0
2023-11-22,Simvastatina,80,727,0,Alto,0
2024-03-13,Aspirina,463,695,0,Medio,0
2022-04-19,Simvastatina,151,547,0,Bajo,0
2023-04-01,Losartan,385,138,0,Alto,0
2021-03-19,Amoxicilina,95,456,0,Alto,0
2023-12-15,Salbutamol,71,426,1,Bajo,0
2021-10-23,Omeprazol,321,175,1,Bajo,0
2021-05-01,Amoxicilina,368,813,0,Bajo,0
2021-10-04,Omeprazol,217,408,0,Alto,0
2021-03-01,Omeprazol,72,175,0,Alto,1
2023-08-07,Paracetamol,245,186,0,Alto,0
2024-03-01,Losartan,272,662,0,Alto,0
2022-11-23,Paracetamol,462,284,0,Bajo,0
2022-08-29,Metformina,120,488,0,Alto,0
2024-08-22,Metformina,255,103,0,Bajo,0
2022-09-06,Paracetamol,418,519,0,Medio,0
2022-02-14,Simvastatina,86,680,0,Medio,0
2023-09-30,Loratadina,421,739,1,Alto,0
2024-07-04,Metformina,166,490,0,Medio,0
2021-06-23,Omeprazol,182,907,0,Alto,0
2021-11-29,Omeprazol,285,813,0,Alto,0
2024-01-23,Paracetamol,233,445,0,Medio,0
2022-07-04,Salbutamol,440,699,0,Bajo,1
2022-11-11,Aspirina,264,465,0,Alto,0
2024-06-05,Losartan,464,205,0,Bajo,0
2021-01-24,Amoxicilina,124,246,0,Alto,0
2023-05-16,Aspirina,300,337,0,Alto,0
2021-12-19,Simvastatina,186,278,0,Medio,0
2022-09-04,Amoxicilina,342,416,0,Alto,0
2023-03-31,Ibuprofeno,371,115,1,Alto,0
2022-10-15,Losartan,425,684,0,Bajo,0
2024-04-20,Paracetamol,418,344,0,Alto,0
2021-12-21,Simvastatina,143,722,0,Alto,0
2023-12-14,Losartan,282,392,0,Alto,0
2023-08-24,Amoxicilina,227,490,0,Bajo,0
2021-02-10,Simvastatina,243,748,0,Alto,0
2022-02-08,Simvastatina,213,384,0,Alto,0
2023-11-08,Amoxicilina,481,918,0,Alto,0
2021-09-01,Omeprazol,461,284,0,Bajo,0
2023-01-07,Omeprazol,458,569,0,Alto,0
2024-03-15,Amoxicilina,300,274,0,Bajo,0
2024-08-05,Salbutamol,481,659,0,Bajo,0
2021-05-12,Losartan,489,456,0,Medio,0
2021-04-27,Amoxicilina,50,537,0,Bajo,0
2024-05-10,Paracetamol,300,699,0,Medio,0
2024-05-15,Simvastatina,254,762,0,Alto,0
2021-04-06,Metformina,320,160,0,Bajo,1
2024-06-15,Aspirina,492,150,0,Alto,0
2022-12-01,Aspirina,205,576,0,Bajo,0
2024-06-19,Ibuprofeno,394,136,0,Alto,0
2023-11-19,Loratadina,85,819,0,Bajo,0
2021-06-16,Ibuprofeno,351,527,0,Bajo,0
2022-01-30,Simvastatina,391,745,0,Medio,0
2021-02-16,Amoxicilina,359,713,0,Medio,0
2023-11-03,Omeprazol,355,337,0,Bajo,0
2023-08-23,Amoxicilina,101,557,0,Alto,0
2021-11-07,Paracetamol,109,493,0,Bajo,0
2023-10-16,Paracetamol,342,611,0,Medio,0
2021-12-08,Ibuprofeno,219,748,0,Medio,0
2022-08-16,Amoxicilina,104,613,0,Alto,0
2023-01-29,Salbutamol,257,592,0,Medio,0
2023-04-17,Ibuprofeno,477,553,0,Bajo,1
2023-02-06,Simvastatina,157,812,0,Bajo,0
2021-10-26,Ibuprofeno,398,688,0,Medio,0
2024-04-18,Aspirina,246,927,0,Medio,0
2023-08-16,Ibuprofeno,498,580,0,Medio,0
2023-10-21,Ibuprofeno,121,288,0,Alto,0
2023-03-18,Simvastatina,241,977,0,Alto,0
2021-03-15,Salbutamol,431,912,0,Bajo,0
2024-07-14,Paracetamol,307,696,0,Bajo,0
2024-05-18,Salbutamol,273,682,0,Alto,0
2023-12-12,Metformina,87,861,0,Bajo,0
2023-12-04,Losartan,258,118,0,Medio,0
2023-09-04,Amoxicilina,163,602,1,Alto,0
2021-08-28,Metformina,234,368,0,Medio,0
2024-01-07,Losartan,100,552,1,Medio,0
2023-11-05,Omeprazol,301,469,0,Bajo,0
2024-05-04,Salbutamol,144,293,0,Alto,0
2023-10-01,Losartan,475,633,0,Medio,0
2021-07-27,Loratadina,265,748,0,Medio,0
2023-01-13,Ibuprofeno,409,685,1,Alto,0
2021-12-23,Losartan,243,170,1,Medio,0
2022-12-25,Salbutamol,292,166,0,Bajo,0
2022-06-06,Losartan,330,132,0,Medio,0
2022-10-24,Aspirina,302,959,0,Bajo,0
2022-01-13,Losartan,136,458,0,Medio,0
2022-03-28,Metformina,129,129,0,Alto,0
2024-07-17,Loratadina,348,535,0,Bajo,0
2023-01-04,Paracetamol,138,237,0,Medio,0
2021-03-05,Salbutamol,107,858,0,Medio,0
2022-06-25,Losartan,286,996,1,Medio,0
2021-01-29,Salbutamol,426,911,0,Medio,0
2021-09-05,Omeprazol,176,122,0,Alto,0
2022-07-25,Metformina,289,545,0,Alto,0
2021-10-09,Salbutamol,84,729,0,Bajo,0
2023-07-01,Loratadina,174,550,1,Bajo,0
2023-09-17,Salbutamol,105,504,0,Bajo,0
2021-02-28,Metformina,56,294,0,Medio,0
2022-02-02,Amoxicilina,220,525,0,Medio,0
2021-05-10,Paracetamol,59,940,0,Bajo,0
2022-06-01,Ibuprofeno,345,592,0,Alto,0
2024-03-29,Paracetamol,397,446,0,Bajo,0
2024-08-30,Ibuprofeno,212,495,0,Medio,0
2021-03-09,Paracetamol,369,415,0,Medio,0
2021-05-17,Paracetamol,340,765,0,Alto,0
2021-11-26,Salbutamol,165,817,0,Medio,0
2023-02-18,Simvastatina,154,790,0,Medio,0
2021-12-12,Aspirina,59,234,0,Medio,0
2021-12-20,Aspirina,174,793,0,Medio,0
2021-08-05,Losartan,363,848,0,Alto,0
2022-04-19,Aspirina,430,971,0,Medio,0
2021-08-03,Aspirina,55,411,0,Medio,0
2024-04-05,Losartan,435,513,0,Bajo,1
2023-07-15,Aspirina,142,233,0,Medio,0
2023-09-21,Amoxicilina,454,778,0,Alto,0
2022-08-09,Omeprazol,186,283,0,Medio,0
2023-12-17,Aspirina,471,423,0,Alto,0
2022-01-20,Metformina,300,782,0,Alto,0
2023-05-21,Amoxicilina,272,958,0,Alto,0
2023-10-07,Loratadina,230,751,0,Medio,0
2022-12-28,Metformina,63,204,0,Medio,0
2023-05-01,Aspirina,331,685,0,Medio,0
2022-04-19,Metformina,331,385,0,Medio,0
2023-01-15,Simvastatina,460,233,0,Medio,0
2023-07-06,Aspirina,298,705,0,Alto,0
2022-03-14,Simvastatina,478,447,0,Bajo,0
2023-10-16,Metformina,361,237,0,Bajo,0
2023-07-22,Metformina,377,252,0,Bajo,0
2023-07-08,Loratadina,228,978,0,Alto,0
2023-01-20,Paracetamol,436,878,0,Alto,0
2022-12-06,Losartan,137,866,0,Bajo,0
2022-03-25,Amoxicilina,110,757,0,Alto,0
2021-09-24,Amoxicilina,91,283,0,Bajo,0
2022-02-17,Ibuprofeno,453,137,0,Alto,1
2023-12-15,Omeprazol,167,514,0,Bajo,0
2023-03-31,Paracetamol,56,893,0,Alto,0
2022-09-02,Salbutamol,444,463,0,Bajo,0
2023-05-15,Simvastatina,291,321,0,Bajo,0
2024-05-17,Aspirina,123,975,0,Alto,0
2022-07-02,Salbutamol,117,904,0,Medio,0
2023-03-10,Metformina,365,799,0,Medio,0
2021-07-15,Amoxicilina,114,169,0,Bajo,0
2022-01-28,Loratadina,390,274,0,Medio,0
2022-04-09,Omeprazol,225,308,0,Medio,0
2024-02-26,Simvastatina,273,558,0,Medio,0
2024-07-16,Loratadina,433,528,0,Alto,0
2022-10-25,Simvastatina,467,249,0,Medio,0
2023-10-26,Amoxicilina,382,757,0,Bajo,0
2024-08-02,Metformina,258,619,1,Medio,0
2023-01-06,Loratadina,115,152,0,Bajo,0
2022-12-16,Metformina,258,503,0,Bajo,0
2024-01-08,Salbutamol,221,160,0,Alto,0
2022-08-22,Losartan,138,519,0,Medio,1
2022-04-24,Metformina,147,504,0,Medio,0
2021-06-11,Omeprazol,457,287,0,Bajo,0
2024-04-15,Loratadina,440,688,0,Medio,0
2022-11-16,Ibuprofeno,317,662,1,Bajo,0
2024-01-02,Simvastatina,137,560,0,Alto,0
2023-11-12,Amoxicilina,149,671,1,Bajo,0
2021-08-30,Simvastatina,297,679,0,Medio,0
2021-12-06,Amoxicilina,443,849,0,Bajo,0
2024-05-08,Metformina,338,228,0,Bajo,0
2023-03-08,Metformina,220,940,0,Medio,0
2024-01-04,Metformina,80,672,0,Medio,0
2024-03-09,Omeprazol,148,768,0,Bajo,0
2022-10-24,Ibuprofeno,245,611,0,Bajo,0
2024-03-05,Amoxicilina,65,528,0,Medio,0
2023-06-14,Salbutamol,392,827,0,Bajo,0
2021-12-22,Aspirina,445,222,0,Medio,0
2022-06-11,Aspirina,207,726,0,Bajo,0
2021-10-14,Amoxicilina,304,619,0,Alto,0
2021-08-26,Metformina,256,713,0,Alto,0
2024-01-02,Losartan,410,147,0,Alto,0
2022-08-03,Losartan,78,714,0,Alto,0
2023-06-05,Losartan,277,593,0,Bajo,0
2023-02-25,Omeprazol,421,102,0,Medio,0
2023-11-07,Ibuprofeno,405,866,0,Medio,0
2023-10-22,Metformina,410,567,0,Bajo,0
2022-01-29,Salbutamol,77,317,0,Alto,0
2022-05-29,Aspirina,300,503,0,Bajo,0
2023-10-13,Omeprazol,459,527,0,Medio,0
2024-08-19,Simvastatina,338,503,0,Medio,1
2021-08-09,Amoxicilina,228,422,0,Medio,0
2022-04-26,Omeprazol,60,271,0,Medio,0
2021-10-28,Paracetamol,118,756,0,Medio,0
2023-05-13,Ibuprofeno,387,947,0,Bajo,0
2023-03-04,Aspirina,378,230,0,Alto,0
2024-08-07,Losartan,143,313,0,Alto,0
2023-06-02,Metformina,474,115,0,Medio,0
2022-08-31,Losartan,174,168,1,Alto,1
2022-04-12,Amoxicilina,165,114,0,Alto,0
2022-12-02,Loratadina,162,466,0,Medio,0
2024-08-10,Loratadina,336,407,0,Alto,0
2022-01-01,Ibuprofeno,355,192,0,Alto,0
2021-11-22,Salbutamol,178,361,0,Alto,0
2024-08-30,Amoxicilina,474,820,0,Bajo,0
2021-12-25,Salbutamol,418,298,0,Bajo,0
2023-03-17,Metformina,315,986,0,Alto,0
2024-08-28,Omeprazol,254,469,0,Medio,0
2024-06-20,Simvastatina,305,457,0,Bajo,0
2022-12-27,Salbutamol,165,833,1,Bajo,0
2021-10-13,Simvastatina,309,893,0,Alto,0
2024-06-09,Aspirina,239,771,0,Bajo,0
2023-08-31,Loratadina,375,975,0,Bajo,0
2021-06-27,Paracetamol,248,994,0,Alto,0
2021-02-19,Paracetamol,236,683,0,Medio,0
2024-03-07,Simvastatina,139,495,0,Alto,0
2024-01-10,Metformina,261,155,0,Alto,0
2022-09-16,Salbutamol,389,900,1,Alto,0
2021-06-01,Losartan,162,472,0,Medio,0
2022-08-05,Simvastatina,408,643,1,Alto,0
2021-04-04,Metformina,235,727,0,Alto,0
2021-07-04,Paracetamol,353,429,0,Medio,0
2024-07-21,Amoxicilina,393,712,0,Medio,0
2024-02-27,Metformina,234,556,0,Alto,0
2024-07-11,Amoxicilina,405,726,0,Alto,0
2022-05-23,Ibuprofeno,222,354,0,Alto,0
2021-10-23,Salbutamol,130,987,0,Alto,0
2024-04-16,Ibuprofeno,397,599,0,Bajo,0
2022-01-22,Losartan,234,246,0,Alto,0
2023-01-17,Amoxicilina,228,209,0,Medio,0
2021-11-06,Loratadina,347,677,0,Alto,0
2024-01-18,Paracetamol,131,849,0,Alto,0
2021-10-24,Aspirina,349,711,0,Alto,0
2022-01-27,Loratadina,151,470,0,Bajo,0
2024-02-23,Losartan,160,811,0,Medio,0
2021-03-28,Aspirina,163,895,1,Alto,0
2021-06-01,Paracetamol,171,297,0,Alto,0
2021-10-19,Omeprazol,469,281,0,Bajo,0
2022-02-09,Ibuprofeno,237,863,1,Bajo,0
2022-07-08,Paracetamol,286,637,0,Medio,0
2022-03-04,Loratadina,372,635,0,Alto,0
2022-08-02,Losartan,428,250,0,Alto,0
2023-03-14,Omeprazol,233,585,0,Medio,0
2021-12-12,Metformina,275,727,0,Medio,0
2023-06-04,Salbutamol,421,979,0,Alto,0
2023-09-15,Loratadina,491,545,0,Bajo,0
2023-11-03,Losartan,335,382,1,Medio,0
2022-10-29,Simvastatina,259,716,0,Medio,0
2023-08-24,Amoxicilina,240,811,0,Alto,0
2023-05-19,Simvastatina,492,104,0,Bajo,1
2023-04-09,Amoxicilina,414,379,1,Bajo,0
2023-04-02,Ibuprofeno,487,564,0,Bajo,0
2023-03-08,Paracetamol,124,803,0,Alto,0
2023-06-21,Metformina,221,932,0,Bajo,0
2022-03-29,Simvastatina,127,544,0,Medio,0
2022-09-22,Ibuprofeno,216,409,0,Bajo,0
2022-03-16,Simvastatina,437,503,0,Bajo,0
2022-06-03,Salbutamol,471,747,0,Bajo,0
2021-04-11,Amoxicilina,201,224,0,Medio,0
2021-04-26,Amoxicilina,234,311,0,Bajo,0
2023-12-28,Salbutamol,447,935,0,Alto,0
2022-04-18,Aspirina,132,889,0,Alto,0
2021-08-02,Omeprazol,149,737,0,Medio,0
2021-08-05,Paracetamol,123,157,0,Alto,0
2024-04-17,Ibuprofeno,386,143,0,Bajo,0
2021-01-20,Omeprazol,372,735,0,Alto,0
2024-05-06,Loratadina,76,656,0,Medio,0
2022-11-30,Ibuprofeno,65,371,0,Medio,1
2024-06-07,Aspirina,219,489,0,Alto,0
2023-08-09,Losartan,389,812,0,Alto,0
2024-07-22,Aspirina,300,997,0,Medio,0
2023-04-19,Loratadina,485,396,0,Medio,0
2024-01-02,Losartan,381,265,0,Alto,0
2023-05-03,Amoxicilina,77,240,0,Alto,0
2023-09-04,Metformina,312,385,0,Alto,0
2024-06-01,Omeprazol,405,629,0,Medio,0
2022-02-11,Loratadina,121,829,0,Medio,0
2022-11-19,Ibuprofeno,241,960,0,Bajo,0
2023-01-29,Ibuprofeno,489,890,0,Alto,0
2021-01-26,Salbutamol,364,710,0,Medio,0
2024-05-12,Amoxicilina,264,851,0,Medio,0
2024-05-18,Losartan,464,203,0,Alto,0
2022-11-08,Omeprazol,52,928,0,Medio,0
2021-01-15,Amoxicilina,388,892,0,Medio,0
2021-04-16,Metformina,363,782,0,Alto,1
2021-03-31,Paracetamol,329,376,0,Medio,0
2021-05-10,Simvastatina,105,981,0,Medio,0
2022-11-04,Paracetamol,196,883,0,Alto,0
2023-02-02,Metformina,178,685,0,Bajo,0
2021-01-17,Amoxicilina,429,165,0,Medio,0
2023-06-18,Ibuprofeno,294,347,0,Alto,0
2023-09-12,Paracetamol,188,169,1,Medio,0
2021-03-06,Loratadina,238,270,0,Alto,0
2022-04-06,Metformina,72,242,0,Medio,0
2021-02-14,Aspirina,450,686,0,Medio,0
2022-10-21,Salbutamol,56,618,0,Bajo,0
2021-03-15,Amoxicilina,136,765,0,Alto,0
2022-07-17,Aspirina,435,761,0,Alto,0
2021-03-29,Losartan,291,569,0,Alto,0
2021-06-12,Salbutamol,105,885,0,Medio,0
2021-04-18,Omeprazol,71,695,0,Bajo,0
2023-03-28,Salbutamol,85,365,0,Alto,0
2022-06-23,Metformina,380,213,0,Alto,0
2022-02-11,Salbutamol,318,425,0,Alto,0
2023-03-24,Paracetamol,222,449,0,Bajo,0
2023-03-09,Loratadina,395,499,0,Medio,0
2021-08-16,Losartan,107,594,0,Alto,0
2021-12-11,Omeprazol,334,476,0,Alto,0
2024-06-23,Amoxicilina,299,549,0,Alto,0
2021-07-28,Metformina,376,526,0,Bajo,0
2024-08-24,Ibuprofeno,98,560,0,Bajo,0
2024-04-05,Loratadina,320,286,0,Alto,0
2021-03-05,Metformina,177,904,0,Medio,0
2022-05-15,Paracetamol,264,589,0,Alto,0
2023-07-14,Losartan,375,928,0,Bajo,0
2023-07-18,Losartan,264,298,0,Bajo,0
2022-05-13,Aspirina,265,853,0,Medio,0
2023-03-22,Amoxicilina,267,144,0,Alto,0
2023-01-28,Ibuprofeno,356,234,0,Bajo,0
2022-12-16,Salbutamol,259,448,0,Alto,0
2023-12-01,Simvastatina,418,449,0,Medio,0
2022-10-17,Paracetamol,315,843,0,Alto,0
2021-11-27,Amoxicilina,57,245,0,Bajo,0
2022-10-16,Simvastatina,205,731,0,Medio,0
2021-10-31,Simvastatina,319,672,0,Bajo,0
2023-01-27,Omeprazol,476,876,0,Bajo,0
2022-07-19,Simvastatina,286,431,0,Medio,0
2024-06-15,Simvastatina,265,261,0,Bajo,0
2021-10-08,Losartan,389,853,0,Medio,0
2023-07-16,Simvastatina,171,589,0,Alto,0
2022-06-07,Losartan,247,369,0,Alto,0
2022-07-05,Aspirina,127,892,0,Bajo,0
2021-12-21,Metformina,120,829,0,Alto,0
2024-07-08,Omeprazol,65,259,0,Medio,0
2022-07-28,Simvastatina,257,304,0,Alto,0
2023-02-24,Losartan,56,970,0,Bajo,0
2023-09-20,Paracetamol,396,618,0,Bajo,0
2023-08-20,Aspirina,191,691,1,Medio,0
2023-01-24,Aspirina,182,962,0,Bajo,0
2023-11-15,Metformina,288,556,0,Bajo,0
2021-04-15,Loratadina,241,970,0,Medio,0
2022-05-03,Metformina,362,417,0,Medio,0
2024-08-24,Metformina,495,771,0,Medio,0
2024-08-09,Ibuprofeno,354,848,0,Bajo,0
2021-04-09,Aspirina,225,766,1,Alto,0
2023-08-18,Paracetamol,101,374,1,Medio,0
2023-01-27,Salbutamol,246,464,0,Alto,0
2023-03-03,Simvastatina,168,297,0,Alto,0
2021-05-02,Omeprazol,264,425,0,Medio,0
2021-07-09,Simvastatina,462,808,0,Alto,0
2023-08-26,Salbutamol,221,172,0,Medio,0
2023-11-27,Ibuprofeno,201,960,0,Medio,0
2021-07-13,Simvastatina,77,814,0,Alto,0
2022-04-06,Metformina,424,151,0,Alto,0
2021-01-11,Ibuprofeno,50,819,0,Medio,0
2021-08-17,Metformina,323,552,0,Bajo,0
2021-03-03,Salbutamol,223,493,0,Alto,0
2024-08-17,Salbutamol,376,260,0,Medio,0
2021-08-31,Metformina,227,159,0,Medio,0
2024-06-14,Omeprazol,410,184,0,Medio,0
2023-06-17,Omeprazol,410,309,0,Bajo,0
2023-01-01,Paracetamol,282,495,1,Medio,0
2023-05-13,Omeprazol,116,556,0,Medio,0
2022-06-30,Salbutamol,262,820,0,Medio,1
2021-03-23,Salbutamol,71,605,1,Medio,0
2024-04-27,Ibuprofeno,446,403,0,Medio,0
2022-08-27,Metformina,241,386,0,Alto,0
2023-11-04,Omeprazol,385,889,0,Alto,0
2022-05-09,Salbutamol,165,840,1,Medio,0
2022-06-07,Losartan,301,756,0,Alto,0
2022-01-22,Paracetamol,474,283,0,Bajo,0
2024-03-06,Amoxicilina,382,547,0,Alto,0
2022-01-11,Ibuprofeno,129,722,0,Medio,0
2022-04-21,Aspirina,186,531,0,Medio,0
2024-07-10,Loratadina,244,427,1,Medio,0
2023-01-27,Paracetamol,66,632,0,Bajo,0
2022-03-18,Amoxicilina,278,584,1,Alto,0
2021-04-22,Loratadina,94,878,0,Alto,0
2024-08-11,Aspirina,222,262,0,Medio,0
2022-08-17,Amoxicilina,239,397,0,Alto,0
2023-09-19,Losartan,382,350,0,Medio,0
2021-09-03,Simvastatina,313,845,0,Bajo,0
2022-05-03,Salbutamol,477,247,0,Medio,0
2022-03-19,Paracetamol,310,134,0,Medio,0
2023-09-30,Salbutamol,86,454,1,Alto,0
2022-02-24,Paracetamol,467,390,0,Bajo,1
2024-04-20,Metformina,98,109,0,Medio,0
